target_percentage,current_percentage,iteration,species,select_set,expand_set,envelope
0.0001,0.0001007360031779,500,electrons,"('ux',)",['ux'],"{'ux': [-0.00018922979926008473, -0.00018896117177809595]}"
0.0001,0.000100349578807,500,electrons,"('ux',)",['ux'],"{'ux': [-5.161594696142246e-05, -5.150844297021957e-05]}"
0.0001,9.967333615809548e-05,500,electrons,"('ux',)",['ux'],"{'ux': [3.422967992038075e-05, 3.433228226741524e-05]}"
0.0001,9.923860874088062e-05,500,electrons,"('ux',)",['ux'],"{'ux': [0.0016590263697584926, 0.0016614243883111214]}"
0.0001,0.0001004703364229,500,electrons,"('ux',)",['ux'],"{'ux': [0.011525942973972806, 0.011561351990815427]}"
0.0001,9.972163920445268e-05,500,electrons,"('ux',)",['ux'],"{'ux': [-1.1085957898141085e-05, -1.101089759989513e-05]}"
0.0001,9.97457907276313e-05,500,electrons,"('ux',)",['ux'],"{'ux': [-0.0007254949644993354, -0.0007247498768010719]}"
0.0001,9.933521483359504e-05,500,electrons,"('ux',)",['ux'],"{'ux': [4.121731242225448e-05, 4.13194178728034e-05]}"
0.0001,9.993900291306013e-05,500,electrons,"('ux',)",['ux'],"{'ux': [5.501947825296045e-05, 5.513042191773196e-05]}"
0.0001,0.0001002529727143,500,electrons,"('ux',)",['ux'],"{'ux': [0.0031500158673523995, 0.003155297056782689]}"
0.0001,9.923860874088062e-05,500,electrons,"('ux',)",['ux'],"{'ux': [0.00022020402664347418, 0.00022050747158014377]}"
0.0001,0.0001009050638402,500,electrons,"('ux',)",['ux'],"{'ux': [4.160523600088189e-06, 4.210115831121716e-06]}"
0.0001,9.97699422508099e-05,500,electrons,"('ux',)",['ux'],"{'ux': [-5.551136516988865e-05, -5.540311636084565e-05]}"
0.0001,0.0001001080635753,500,electrons,"('ux',)",['ux'],"{'ux': [1.7841539677687844e-05, 1.792906464701347e-05]}"
0.0001,9.950427549584528e-05,500,electrons,"('ux',)",['ux'],"{'ux': [0.004604059316960416, 0.004613148361327822]}"
0.0001,0.0001003254272839,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [-0.00020287511894927614, -0.00019146199162757284], 'uy': [-0.00021487363694903662, -0.00010743647817883406]}"
0.0001,9.957673006538108e-05,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [-0.0033060977335267654, -0.0030239153752916687], 'uy': [-0.003992298940491954, -0.0036170691877865173]}"
0.0001,0.0001002771242375,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [0.00792818010575228, 0.00865805721212017], 'uy': [-0.0010623565731074911, -0.0006136813875684674]}"
0.0001,9.91178511249876e-05,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [-0.0008622202565808451, -0.0006532696394287639], 'uy': [-0.004925537171746475, -0.004561973348431135]}"
0.0001,0.0001006393970852,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [-2.3418607388970996e-05, -2.0286983724399857e-05], 'uy': [0.00022581958450884268, 0.0002878592540086991]}"
0.0001,9.993900291306013e-05,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [0.004954569271264041, 0.005779194366064449], 'uy': [0.02189335480067965, 0.03263081760655969]}"
0.0001,9.964918463491687e-05,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [-0.002672711074936149, -0.0024931759947778576], 'uy': [-0.0002887276429364919, -0.00018102943192483924]}"
0.0001,9.991485138988152e-05,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [-7.288279350375953e-08, -3.533120617675266e-08], 'uy': [3.149088296718148e-05, 6.692196147863947e-05]}"
0.0001,9.933521483359504e-05,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [0.00015343411939212608, 0.0001645856979605311], 'uy': [-0.004970487735133059, -0.003402055065325356]}"
0.0001,9.97699422508099e-05,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [0.0001400252421846928, 0.00014374040777403706], 'uy': [0.00019464941902872903, 0.00038413229174994736]}"
0.0001,9.943182092630944e-05,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [3.360229621127696e-06, 4.6635760441627e-06], 'uy': [4.589436486587324e-05, 6.218522834194239e-05]}"
0.0001,0.0001003012757607,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [0.0002986465670879168, 0.00032396874088583527], 'uy': [0.0004996430498190992, 0.0005486370286256029]}"
0.0001,0.0001005910940388,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [0.0002088892896969385, 0.00023845433089915219], 'uy': [0.0004019611848700756, 0.0004296384493393275]}"
0.0001,9.97457907276313e-05,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [-0.0017757176432905248, -0.0016533159399449505], 'uy': [0.0006840263727867192, 0.0008363031126057466]}"
0.0001,0.0001005186394693,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [0.0017135997252698558, 0.0018110437480123437], 'uy': [-0.00015684105684304396, -2.0754159860218187e-05]}"
0.0001,0.0001004703364229,500,electrons,"('ux', 'uy', 'uz')","['uy', 'uz', 'ux']","{'ux': [5.282296854337066e-06, 1.1545774343591047e-05], 'uy': [0.00010659756255792407, 0.00021095902110522736], 'uz': [1.4626885514144121e-05, 2.9286875203982146e-05]}"
0.0001,9.960088158855968e-05,500,electrons,"('ux', 'uy', 'uz')","['ux', 'uy']","{'ux': [-4.2016082812295235e-05, -2.4680800146726702e-05], 'uy': [1.1048316087996025e-05, 4.757991632290132e-05], 'uz': [-0.00014126942753397816, 5.345289416610101e-06]}"
0.0001,0.0001004944879461,500,electrons,"('ux', 'uy', 'uz')","['uz', 'ux']","{'ux': [-3.252905782700696e-06, -1.8135925699347791e-06], 'uy': [1.5757613580167552e-06, 0.0001635066113225017], 'uz': [5.874330527137088e-06, 1.0502025276680707e-05]}"
0.0001,0.0001009775184097,500,electrons,"('ux', 'uy', 'uz')","['uy', 'ux']","{'ux': [-3.4285458262080206e-06, -1.730708248304872e-06], 'uy': [1.4436995374719863e-05, 3.486916719347677e-05], 'uz': [-1.8366552260389993e-05, 1.4612251139955594e-06]}"
0.0001,0.0001007360031779,500,electrons,"('ux', 'uy', 'uz')","['uy', 'ux']","{'ux': [-1.343479132686187e-05, -1.242337174760466e-05], 'uy': [0.00015518922394381287, 0.00036124056874887436], 'uz': [-0.00019179981363122526, 5.55734958385125e-05]}"
0.0001,0.0001004944879461,500,electrons,"('ux', 'uy', 'uz')",['uz'],"{'ux': [5.007502459187178e-05, 0.00011727570553487663], 'uy': [-0.0001021259331000313, 0.0002388093115548507], 'uz': [-9.110450302777433e-07, 9.595297398086327e-06]}"
0.0001,0.000100880912317,500,electrons,"('ux', 'uy', 'uz')","['uy', 'ux', 'uz']","{'ux': [-1.6961174540054687e-05, 1.0987946315897044e-06], 'uy': [3.745001023127378e-05, 0.00011051279129233572], 'uz': [3.055537369926431e-05, 8.409588101960917e-05]}"
0.0001,0.0001007118516547,500,electrons,"('ux', 'uy', 'uz')","['uy', 'uz']","{'ux': [-0.00040458965951161677, 0.004412888774421734], 'uy': [-0.0016107295360646592, -0.0010926053672595452], 'uz': [0.005692499990895335, 0.008149601424227815]}"
0.0001,0.0001001080635753,500,electrons,"('ux', 'uy', 'uz')","['uy', 'ux']","{'ux': [6.06741790556008e-06, 3.9149564688407654e-05], 'uy': [1.2854717267567917e-05, 4.699785760516757e-05], 'uz': [-0.00028131723015195777, -2.9980136511253786e-05]}"
0.0001,0.0001008567607938,500,electrons,"('ux', 'uy', 'uz')",['uz'],"{'ux': [-0.00023262188817905943, -4.9620253289800825e-05], 'uy': [-0.00017416321259410152, 3.6529571176426125e-05], 'uz': [0.00032035848225674953, 0.00038940478507733673]}"
0.0001,9.940766940313085e-05,500,electrons,"('ux', 'uy', 'uz')","['ux', 'uz']","{'ux': [3.364597859016212e-06, 2.349133910207885e-05], 'uy': [-7.766652257947841e-05, -3.314939800542701e-05], 'uz': [-5.1764926608177456e-05, -2.634916688519677e-07]}"
0.0001,9.90212450322732e-05,500,electrons,"('ux', 'uy', 'uz')","['ux', 'uz', 'uy']","{'ux': [-0.00010938760384405945, 1.610850739974005e-05], 'uy': [6.875861331721222e-05, 9.816045636300105e-05], 'uz': [-0.00027594952979569163, -0.00011410477114489748]}"
0.0001,0.0001003978818534,500,electrons,"('ux', 'uy', 'uz')","['ux', 'uy']","{'ux': [-5.717187401205227e-06, 4.374131730949766e-05], 'uy': [-5.1744912650235466e-05, -2.729127104580923e-05], 'uz': [-0.0002993836452112258, -2.6306117699181193e-05]}"
0.0001,9.97457907276313e-05,500,electrons,"('ux', 'uy', 'uz')","['uy', 'ux', 'uz']","{'ux': [0.00021361894927543417, 0.00040506199384065145], 'uy': [-0.0006024230693417255, -0.0001195472914263912], 'uz': [-0.004000208233883526, -0.003411163458906488]}"
0.0001,9.90453965554518e-05,500,electrons,"('ux', 'uy', 'uz')",['ux'],"{'ux': [4.4458325581472036e-14, 1.749509264093765e-13], 'uy': [-4.1725648971971035e-12, 8.714554415304509e-12], 'uz': [-3.3847200530464995e-12, 4.831247440639559e-13]}"
0.0001,9.998730595941732e-05,500,electrons,"('ux', 'uy', 'uz', 'x')","['uz', 'ux', 'uy']","{'x': [8.948733649959444e-06, 1.3462362806670283e-05], 'ux': [0.019211895365829235, 0.03359353305004083], 'uy': [-0.007856914974096112, -0.003529698472709567], 'uz': [0.0008541680451468227, 0.031189442787423468]}"
0.0001,9.991485138988152e-05,500,electrons,"('ux', 'uy', 'uz', 'x')","['uy', 'uz', 'x']","{'x': [1.7567341173220853e-05, 1.8374218065650824e-05], 'ux': [-0.00032202209252423896, 4.107520682556122e-05], 'uy': [0.00019103819757365628, 0.0003159852236564527], 'uz': [7.498527019608518e-05, 0.00012802179673488895]}"
0.0001,0.0001006877001315,500,electrons,"('ux', 'uy', 'uz', 'x')","['x', 'uy', 'uz', 'ux']","{'x': [1.0372780212674552e-05, 1.233094618784523e-05], 'ux': [0.0012298622747196493, 0.0016523226178286228], 'uy': [-0.001256264472547907, -0.0002162421393275642], 'uz': [-0.0006903925946225738, 0.00020456706315343366]}"
0.0001,9.962503311173828e-05,500,electrons,"('ux', 'uy', 'uz', 'x')","['ux', 'uz', 'x']","{'x': [-5.895444584613868e-06, -1.4611717597081499e-06], 'ux': [-0.0006604818595254198, -0.00018972042696156408], 'uy': [-0.0015863312238458237, -0.00040466124858424223], 'uz': [-3.754450786308316e-05, 0.0006505381673900497]}"
0.0001,9.943182092630944e-05,500,electrons,"('ux', 'uy', 'uz', 'x')","['uy', 'x', 'uz']","{'x': [2.5184710999032725e-06, 4.915922204956214e-06], 'ux': [0.0026390913419782696, 0.010238588038174986], 'uy': [0.007756113513683289, 0.016331552587675928], 'uz': [-0.022667984463840968, -0.01839441442907929]}"
0.0001,0.0001002529727143,500,electrons,"('ux', 'uy', 'uz', 'x')","['uy', 'x', 'uz']","{'x': [1.751930785097675e-05, 1.8042868132648963e-05], 'ux': [7.559305324296358e-05, 0.0008861050563979543], 'uy': [-4.6843676396225134e-05, 0.0004998809863575505], 'uz': [-0.004765487807245977, -0.003688822158197552]}"
0.0001,9.931106331041644e-05,500,electrons,"('ux', 'uy', 'uz', 'x')","['x', 'ux', 'uy', 'uz']","{'x': [-1.822465578586466e-05, -1.670146276209252e-05], 'ux': [-0.0005834519389753977, -0.00012589262866956119], 'uy': [0.0005140186676947531, 0.0006702571824164771], 'uz': [-0.0011378845065572064, -0.0005000957362829503]}"
0.0001,0.0001005427909925,500,electrons,"('ux', 'uy', 'uz', 'x')","['uz', 'x', 'uy', 'ux']","{'x': [-1.7547194684070687e-05, -1.5884273008795234e-05], 'ux': [-5.700935209333677e-05, -2.5022220451543253e-05], 'uy': [0.00011729987999782845, 0.0003626630008526535], 'uz': [8.340216750752545e-05, 0.00014816465205142265]}"
0.0001,0.0001009775184097,500,electrons,"('ux', 'uy', 'uz', 'x')","['uz', 'ux', 'uy']","{'x': [1.0025992532007093e-05, 1.2474030855058891e-05], 'ux': [0.00013276394753832722, 0.0001781265103663251], 'uy': [-0.001080998111744724, -0.0008539468837666086], 'uz': [0.00039740684018592105, 0.0005984750650258108]}"
0.0001,9.90212450322732e-05,500,electrons,"('ux', 'uy', 'uz', 'x')","['uz', 'x', 'ux', 'uy']","{'x': [1.576018400549919e-05, 1.95549014031396e-05], 'ux': [0.00014595225639168005, 0.0002237244150421434], 'uy': [-0.00044656509159157325, -0.00028668297821027306], 'uz': [0.0001703085503173049, 0.0002931484505791692]}"
0.0001,0.0001000839120521,500,electrons,"('ux', 'uy', 'uz', 'x')","['x', 'uz', 'uy']","{'x': [-1.8222224456374744e-05, -1.725238097471211e-05], 'ux': [0.00039771817428394234, 0.002032024042104438], 'uy': [-0.0006742341308976271, -0.0001069674262568327], 'uz': [-0.004163746881647991, -0.0036297759488003204]}"
0.0001,0.0001001563666216,500,electrons,"('ux', 'uy', 'uz', 'x')","['ux', 'uz', 'uy']","{'x': [7.965554317574561e-06, 1.4466897995199854e-05], 'ux': [0.01076522887087666, 0.037666484533448036], 'uy': [-0.011088799828127414, -0.003056272088907558], 'uz': [0.028476696338799082, 0.06785176077761422]}"
0.0001,0.000100204669668,500,electrons,"('ux', 'uy', 'uz', 'x')","['ux', 'uy', 'x', 'uz']","{'x': [-5.236902617080213e-06, -1.189224174443289e-06], 'ux': [-0.001252510933565283, -0.0005932278083277812], 'uy': [1.2271918782348818e-05, 0.0015015070723179936], 'uz': [-0.01314021109062056, -0.008565778334070623]}"
0.0001,9.916615417134482e-05,500,electrons,"('ux', 'uy', 'uz', 'x')","['x', 'uz', 'uy', 'ux']","{'x': [-1.2202117818862916e-05, -9.245090804404244e-06], 'ux': [-0.0021183469076384125, -0.001451428392894776], 'uy': [-0.0006787101553285017, 0.005255886082744409], 'uz': [0.0018938292474239152, 0.0033163744880242542]}"
0.0001,0.0001009050638402,500,electrons,"('ux', 'uy', 'uz', 'x')","['x', 'uy', 'uz']","{'x': [4.629990060685249e-06, 7.449526925845905e-06], 'ux': [-0.001384738453532306, -1.4611760053251064e-05], 'uy': [0.0014194391891848021, 0.0028989101932354166], 'uz': [-0.008390717417027939, -0.00642736247530017]}"
0.0001,9.98182452971671e-05,500,electrons,"('ux', 'uy', 'uz', 'x', 'y')","['uz', 'x', 'ux', 'uy']","{'x': [-4.735298011038338e-06, -2.1793542892808905e-06], 'y': [-6.561946320768143e-06, -5.6251229716965696e-06], 'ux': [-0.020751775325661137, -0.005500904949681606], 'uy': [-0.8424229709690296, 0.2976088173719813], 'uz': [-0.029224136753321694, 0.20536055891502775]}"
0.0001,0.0001001563666216,500,electrons,"('ux', 'uy', 'uz', 'x', 'y')","['ux', 'uz', 'y']","{'x': [1.5076216120751747e-05, 1.9983198400582457e-05], 'y': [-1.0157713555519892e-05, -9.758308577651987e-06], 'ux': [0.0008904040093178998, 0.0029008520391830533], 'uy': [-0.0014239244161035767, 0.0010483008718879397], 'uz': [-0.0018221471014074346, -0.001039218766106991]}"
0.0001,9.979409377398852e-05,500,electrons,"('ux', 'uy', 'uz', 'x', 'y')","['y', 'uz', 'uy', 'ux', 'x']","{'x': [-7.4422678564336616e-06, -2.8478957698251034e-06], 'y': [9.446050312820966e-06, 1.0111018767113745e-05], 'ux': [-0.0006848326409793616, 0.00023485252351022017], 'uy': [0.01432230922705751, 0.09631614720780113], 'uz': [-0.007595890866036917, 0.01034407308536182]}"
0.0001,9.90212450322732e-05,500,electrons,"('ux', 'uy', 'uz', 'x', 'y')","['x', 'ux', 'uy']","{'x': [7.550584262376824e-06, 1.166058648743922e-05], 'y': [1.875825906088394e-06, 2.81122973273064e-06], 'ux': [-0.054622956207420206, -0.006997000321331676], 'uy': [-0.025917595845500296, -0.01099033094551833], 'uz': [-0.09701071567369668, -0.002258558733202961]}"
0.0001,9.943182092630944e-05,500,electrons,"('ux', 'uy', 'uz', 'x', 'y')","['x', 'ux', 'uy', 'uz']","{'x': [1.1838086461217721e-05, 1.415503546802035e-05], 'y': [2.812744209090832e-06, 3.7494887196967313e-06], 'ux': [-0.004149112237186019, 0.0026117590205231105], 'uy': [0.00033725216949263273, 0.0029164696276031193], 'uz': [-0.006533101392232095, 0.0005970396248065196]}"
0.0001,9.945597244948806e-05,500,electrons,"('ux', 'uy', 'uz', 'x', 'y')","['uz', 'uy', 'ux']","{'x': [1.5149023326907366e-07, 7.499168411617433e-06], 'y': [1.8750682295525932e-06, 2.8124180336658632e-06], 'ux': [-0.1704083716167586, -0.02642412685239104], 'uy': [-0.07321151654298944, 0.05037403399433314], 'uz': [-0.41666420640615065, -0.18495759438325432]}"
0.0001,0.0001009292153633,500,electrons,"('ux', 'uy', 'uz', 'x', 'y')","['ux', 'y', 'x', 'uy', 'uz']","{'x': [2.301573220066114e-06, 7.1172708343340904e-06], 'y': [9.505729704740007e-07, 1.3685363157031053e-06], 'ux': [-0.12390116616279317, 0.0074633637692527455], 'uy': [-0.03267153985281053, 0.019024714441797746], 'uz': [-0.4678662247394292, -0.09686849230809616]}"
0.0001,0.0001006635486084,500,electrons,"('ux', 'uy', 'uz', 'x', 'y')","['ux', 'y', 'x', 'uy']","{'x': [5.07043909911711e-07, 4.645866132865072e-06], 'y': [1.0553926839814617e-05, 1.103181681281798e-05], 'ux': [-0.00794700250653168, -0.0006879200864514977], 'uy': [-0.020438030366736082, 0.00045223617679132286], 'uz': [-0.06919799806530584, 0.06364860682167528]}"
0.0001,9.926276026405924e-05,500,electrons,"('ux', 'uy', 'uz', 'x', 'y')","['x', 'y', 'uy', 'ux', 'uz']","{'x': [1.6271229677894187e-05, 1.9980475309013246e-05], 'y': [-2.648321415089546e-06, -1.931394416578481e-06], 'ux': [4.207518471879093e-06, 2.6757952021087162e-05], 'uy': [0.00029340281607161253, 0.0016507416950924396], 'uz': [6.958565715242165e-06, 8.278751231359762e-05]}"
0.0001,9.969748768127408e-05,500,electrons,"('ux', 'uy', 'uz', 'x', 'y')","['x', 'y', 'ux', 'uz']","{'x': [-1.4327219727653715e-05, -9.521415665345604e-06], 'y': [-3.6945983101046253e-06, -3.159812625957029e-06], 'ux': [-1.840805809000804e-05, 6.917794397500696e-05], 'uy': [-0.008829147713511898, 5.200793470513024e-05], 'uz': [-0.0004964257055908998, -9.231088633098025e-05]}"
0.0001,0.0001009292153633,500,electrons,"('ux', 'uy', 'uz', 'x', 'y')","['uz', 'ux', 'x', 'uy']","{'x': [2.24210773145031e-06, 7.362602405315147e-06], 'y': [-1.305434826134491e-05, -1.2226832668953718e-05], 'ux': [0.0004640885345944966, 0.002573778793362575], 'uy': [-0.013012659901133705, -0.0007361799900492613], 'uz': [0.0027528893344451162, 0.0051434443821988226]}"
0.0001,0.0001009775184097,500,electrons,"('ux', 'uy', 'uz', 'x', 'y')","['ux', 'y', 'x']","{'x': [2.8260670916440263e-06, 6.150121156326098e-06], 'y': [-3.5346991845898913e-06, -3.118528542888581e-06], 'ux': [-4.3461034195227294e-05, 0.00019365854736590334], 'uy': [-0.08391270126471621, 0.12543078255616208], 'uz': [-0.001372571198722547, 0.00670396061906399]}"
0.0001,0.0001002771242375,500,electrons,"('ux', 'uy', 'uz', 'x', 'y')","['y', 'uz', 'ux', 'uy']","{'x': [-7.49721289839781e-06, -1.5599816500281602e-07], 'y': [1.1214033564994941e-06, 1.5777953585639542e-06], 'ux': [0.030469938434102825, 0.17528892214866737], 'uy': [-0.04077944602413734, 0.03946243243928979], 'uz': [-0.4442833793314555, -0.1113630167558653]}"
0.0001,9.931106331041644e-05,500,electrons,"('ux', 'uy', 'uz', 'x', 'y')","['y', 'uy', 'ux', 'uz', 'x']","{'x': [-1.5510025808543916e-05, -6.991452867594307e-06], 'y': [1.97131635566716e-05, 2.0009906000092157e-05], 'ux': [-0.0002484721049633722, -5.4945614336914087e-05], 'uy': [-0.0002632970611013672, 0.0003903520953307983], 'uz': [3.4706312759339914e-06, 0.00011843371701877325]}"
0.0001,9.996315443623872e-05,500,electrons,"('ux', 'uy', 'uz', 'x', 'y')","['x', 'ux', 'y', 'uy', 'uz']","{'x': [1.5058497191822151e-05, 1.887573078529851e-05], 'y': [1.318352867254522e-05, 1.3777897894330614e-05], 'ux': [-3.410505246276525e-05, 2.8209856271919126e-07], 'uy': [7.377935467612424e-05, 0.0008150069141952456], 'uz': [-0.00021783564896862785, -1.7286517456902045e-05]}"
0.0001,9.950427549584528e-05,500,electrons,"('ux', 'uy', 'uz', 'x', 'y', 'z')","['uy', 'y', 'z']","{'x': [5.902595037584073e-06, 0.0007473421653270458], 'y': [-1.1005424769888663e-06, 0.0032823654090878233], 'z': [-0.0003979186687432729, 0.0004200473680431656], 'ux': [0.0071835245888879655, 0.6123643369830378], 'uy': [-14.375827039986493, 16.97722555510318], 'uz': [-1.0893127032817216, -0.1542857132092477]}"
0.0001,9.986654834352432e-05,500,electrons,"('ux', 'uy', 'uz', 'x', 'y', 'z')","['z', 'y', 'ux']","{'x': [5.868402805230231e-06, 0.0007449822479374417], 'y': [-0.003274386486900602, -6.224509237066347e-06], 'z': [-0.00022577658375053577, 0.004859982294802492], 'ux': [-57.87352712924937, 58.0906342527191], 'uy': [-0.6232568399533672, -0.07685510000872449], 'uz': [-0.25823298862506155, 0.07349795896901866]}"
0.0001,9.969748768127408e-05,500,electrons,"('ux', 'uy', 'uz', 'x', 'y', 'z')","['uy', 'y', 'z', 'x', 'ux']","{'x': [-0.00415944352246693, 0.007663371843409308], 'y': [-0.0037383420092392513, 0.00551922286145086], 'z': [3.774116517139738e-05, 0.007143566849815669], 'ux': [-0.2578994421565435, 0.2936385123375036], 'uy': [-2.9191319323315663, 2.815058637929807], 'uz': [0.015832370193305727, 0.03200218339429643]}"
0.0001,0.0001006635486084,500,electrons,"('ux', 'uy', 'uz', 'x', 'y', 'z')","['uz', 'z', 'y', 'uy']","{'x': [-0.0007449985225405144, -5.8689512696548736e-06], 'y': [-0.0030754852094592665, -1.7163320256064016e-05], 'z': [-0.0015746076695406794, 0.006421840959558364], 'ux': [-0.2623066796865126, -0.002879367661399116], 'uy': [-40.862152288644204, 40.09138452038972], 'uz': [-12.791683830783674, 12.725476219951544]}"
0.0001,0.0001005910940388,500,electrons,"('ux', 'uy', 'uz', 'x', 'y', 'z')","['uz', 'y', 'x', 'uy']","{'x': [-0.0007301841174666388, -1.9868373598627763e-05], 'y': [-7.763875284427186e-05, -1.5969409722713015e-05], 'z': [3.12892431528734e-05, 0.00013747862336387442], 'ux': [-133.8081099441494, 32.79498101698111], 'uy': [-83.12359551331141, 63.90839337078586], 'uz': [-282.3578832863842, 150.81854211282922]}"
0.0001,0.0001005910940388,500,electrons,"('ux', 'uy', 'uz', 'x', 'y', 'z')","['x', 'ux', 'uz', 'y', 'z']","{'x': [-0.005054906191680693, 0.007302011021653215], 'y': [6.5296924070322275e-06, 0.0015872493246607052], 'z': [2.2297253615094752e-05, 0.00035929893105891993], 'ux': [0.034527454620762565, 1.8582111378174906], 'uy': [-0.010610699798199088, 0.4116918221460909], 'uz': [-87.90389120071578, 91.10864569085581]}"
